client,brand,use_case_name,extract_date,start_date,end_date,analysis_level,granularity,channel,place_channel,path,description,avg_time,mean_time,avg_time_non_ntb,mean_time_non_ntb,avg_time_ntb,mean_time_ntb,impressions_all_users,impressions_cost_all_users,clicks_all_users,reach,impressions_brand_store,impressions,impressions_cost,clicks,user_video_clicks_views,video_clicks_views,user_video_midpoint_views,video_midpoint_views,user_video_third_quartile_views,video_third_quartile_views,user_video_first_quartile_views,video_first_quartile_views,user_video_complete_views,video_complete_views,video_pause_views,video_replay_views,video_resume_views,video_unmute_views,video_mute_views,video_skip_backward_views,video_skip_forward_views,user_detail_page_view,detail_page_view,user_detail_page_view_clicks,detail_page_view_clicks,user_detail_page_view_views,detail_page_view_views,user_add_to_cart,add_to_cart,user_add_to_cart_clicks,add_to_cart_clicks,user_add_to_cart_views,add_to_cart_views,user_total_detail_page_view,total_detail_page_view,user_total_detail_page_view_clicks,total_detail_page_view_clicks,user_total_detail_page_view_views,total_detail_page_view_views,user_total_add_to_cart,total_add_to_cart,user_total_add_to_cart_clicks,total_add_to_cart_clicks,user_total_add_to_cart_views,total_add_to_cart_views,user_purchased,product_sales,purchases,units_sold,user_total_purchased,total_purchases,total_product_sales,total_units_sold,ntb_purchased,ntb_product_sales,ntb_purchases,ntb_units_sold,ntb_total_purchased,total_ntb_purchases,total_ntb_product_sales,total_ntb_units_sold
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Place of channel,Channel,BRAND STORE,Finisher,[],Place of the channel (levier in french) in the path,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1528,77665,1692,1360.2806035999997,1703,0,0,99,195,75,131,128,321,58,97,0,0,0,0,0,0,0,172,999,169,985,9,14,6,7,0,0,6,7,183,1406,178,1366,19,40,10,11,1,1,9,10,44,1115.7100,58,62,49,75,1472.8300,79,18,390.5700,22,22,22,28,523.1100,28
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Place of channel,Channel,DSP BRAND STORE,Beginner,[],Place of the channel (levier in french) in the path,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,324259,6211768,1045,3689.526628680002,9434,0,0,2666,3384,1820,2196,4760,6603,1379,1612,0,0,0,2,0,0,0,2800,5485,2464,4815,394,670,186,233,2,3,184,230,3891,8884,2498,5361,1647,3523,802,1137,6,9,796,1128,511,16795.3200,673,719,811,1109,27851.5300,1184,328,10727.5100,406,429,525,657,17208.5600,696
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,1,1,44,0.01638079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","[1/SEARCH BRAND STORE, 2/BRAND STORE, 3/DSP BRAND STORE]",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,2,2,16,0.00477553,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","",Path to conversion per format (format in french),"","","","","","",0,0.0,0,5,5,243,0.08692278,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Media Mix,Channel,"","","[1/DSP, 2/DSP BRAND STORE, 3/SEARCH BRAND STORE]",Media Mix per channel (levier in french),"","","","","","",0,0.0,0,2423,0,68060,52.743334909999994,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25,13,15,6,10,4,4,0,0,4,4,26,39,13,15,14,24,4,4,0,0,4,4,2,33.2900,2,2,2,2,33.2900,2,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","[1/DSP BRAND STORE, 2/SEARCH, 3/BRAND STORE, 4/DSP]",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,6,6,205,0.04214192,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","[1/BRAND STORE, 2/DSP BRAND STORE]",Path to conversion per format (format in french),0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,450,501,4761,1.0857543700000003,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","[1/BRAND STORE, 2/SEARCH, 3/DSP]",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,4,4,72,0.11362099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,1,28.4700,1,1,1,1,28.4700,1,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","[1/SEARCH BRAND STORE, 2/DSP BRAND STORE, 3/DSP]",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,246,0,4550,2.23213965,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Media Mix,Format,"","","[1/DSP, 2/SEARCH, 3/SEARCH BRAND STORE]",Media Mix per format (format in french),0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,88586,0,8537400,42922.43651976003,60670,0,0,21884,41140,17032,28546,30436,72540,13773,21536,0,0,0,78,0,0,0,25527,127012,23362,115062,4998,11950,2682,3895,83,135,2613,3760,27208,169959,23548,143146,7965,26813,4591,8130,100,190,4521,7940,7705,290794.6300,11982,12235,9361,15897,388743.3800,16263,3584,122740.0400,4749,4812,4153,5788,147298.2200,5869
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","[1/SEARCH, 2/SEARCH BRAND STORE, 3/BRAND STORE, 4/DSP, 5/DSP BRAND STORE]",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,3,3,456,7.5083332899999995,5,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,15,2,15,0,0,0,0,0,0,0,0,2,23,2,20,1,3,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","[1/DSP, 2/SEARCH, 3/DSP BRAND STORE]",Path to conversion per channel (levier in french),0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,10443,0,599482,1192.6833866700006,2585,0,0,774,1050,555,709,1235,1934,433,537,0,0,0,0,0,0,0,1958,4235,1690,3549,377,686,203,277,4,6,199,271,2207,5440,1709,3853,665,1587,374,590,11,23,365,567,294,10635.3300,400,413,428,615,15669.2000,644,93,4475.7100,110,114,126,156,5398.1900,161
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","[1/SEARCH, 2/DSP BRAND STORE, 3/BRAND STORE]",Path to conversion per format (format in french),"","","","","","",0,0.0,0,13,15,309,0.09256523,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,1,1,0,0,1,1,2,5,1,3,1,2,1,1,0,0,1,1,1,28.2600,2,2,1,2,28.2600,2,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","[1/BRAND STORE, 2/DSP BRAND STORE, 3/SEARCH BRAND STORE, 4/SEARCH]",Path to conversion per format (format in french),"","","","","","",0,0.0,0,2,2,24,0.00873298,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","[1/SEARCH BRAND STORE, 2/SEARCH, 3/BRAND STORE]",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,76,86,2853,206.98,88,0,0,6,8,5,7,9,11,4,6,0,0,0,0,0,0,0,25,46,25,46,0,0,0,0,0,0,0,0,26,63,26,63,0,0,0,0,0,0,0,0,3,41.8600,3,3,5,5,80.7500,5,2,28.7400,2,2,3,3,46.8400,3
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,8,9,423,0.398428,8,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,4,0,0,1,4,1,4,0,0,1,4,1,4,0,0,1,4,1,4,0,0,1,4,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","[1/DSP BRAND STORE, 2/BRAND STORE, 3/SEARCH]",Path to conversion per format (format in french),"","","","","","",0,0.0,0,20,22,570,0.10077178000000002,16,0,0,2,3,2,3,2,6,2,3,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","[1/DSP, 2/BRAND STORE, 3/SEARCH, 4/DSP BRAND STORE]",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,4,5,246,0.2191944,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,10,0,0,0,0,0,0,0,0,3,11,3,11,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","[1/DSP BRAND STORE, 2/BRAND STORE, 3/DSP]",Path to conversion per format (format in french),0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,158,167,4215,1.2012015899999997,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","[1/SEARCH, 2/DSP BRAND STORE, 3/DSP, 4/SEARCH BRAND STORE]",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,351,0,27946,68.63001572000005,107,0,0,66,93,45,59,103,195,34,45,0,0,0,0,0,0,0,49,212,47,186,7,26,5,6,0,0,5,6,65,371,49,260,29,111,20,47,2,3,18,44,15,780.0300,23,28,17,30,951.7200,35,5,383.0600,6,6,6,7,402.9800,7
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","[1/DSP BRAND STORE, 2/SEARCH, 3/DSP]",Path to conversion per format (format in french),0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,5469,0,188235,502.42985299999975,858,0,0,409,522,275,328,642,969,210,244,0,0,0,0,0,0,0,663,1309,620,1212,55,97,27,33,0,0,27,33,934,2214,632,1346,382,868,190,273,1,1,189,272,133,4237.2400,188,197,213,309,7427.2900,324,91,2684.2800,115,118,152,190,4710.6900,197
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","[1/DSP, 2/SEARCH BRAND STORE, 3/DSP BRAND STORE, 4/SEARCH]",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,75,0,3664,4.720748030000004,7,0,0,7,10,6,7,8,16,3,4,0,0,0,0,0,0,0,5,7,4,6,1,1,0,0,0,0,0,0,8,11,4,6,4,5,0,0,0,0,0,0,1,32.9000,1,1,1,1,32.9000,1,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,1,1,17,0.01289563,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,1,1,42,0.01410386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,11.3400,1,1,1,1,11.3400,1,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","",Path to conversion per format (format in french),"","","","","","",0,0.0,0,4,4,224,2.57677516,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,1,1,8,1,1,0,0,1,1,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","[1/DSP BRAND STORE, 2/SEARCH BRAND STORE, 3/SEARCH]",Path to conversion per format (format in french),"","","","","","",0,0.0,0,1111,0,24513,22.517201289999974,28,0,0,39,49,29,32,78,98,18,20,0,0,0,0,0,0,0,23,46,16,35,7,11,2,2,0,0,2,2,29,56,16,35,13,21,8,9,0,0,8,9,7,134.1800,7,9,8,8,154.9700,10,4,84.7000,4,5,5,5,105.4900,6
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","[1/DSP BRAND STORE, 2/BRAND STORE, 3/DSP]",Path to conversion per channel (levier in french),0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,158,167,4215,1.2012015900000006,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,1,1,108,0.1553997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","",Path to conversion per format (format in french),"","","","","","",0,0.0,0,1,1,6,0.00196052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","[1/SEARCH, 2/BRAND STORE, 3/DSP BRAND STORE, 4/DSP]",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,11,12,285,0.14576445,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","[1/DSP BRAND STORE, 2/DSP, 3/SEARCH]",Path to conversion per format (format in french),0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,7556,0,235411,243.37440779000067,615,0,0,379,454,253,289,685,866,190,211,0,0,0,0,0,0,0,524,919,426,742,110,177,51,63,0,0,51,63,636,1223,429,780,237,443,112,152,1,1,111,151,88,2918.6800,107,113,117,143,3879.8700,155,51,1633.3700,58,60,69,76,2114.9900,82
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,5,5,82,0.7525037600000001,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Media Mix,Format,"","","[1/BRAND STORE, 2/DSP BRAND STORE, 3/SEARCH BRAND STORE]",Media Mix per format (format in french),"","","","","","",0,0.0,0,6,6,91,0.02297622,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Campaign Performance,Channel,SEARCH,"",[],Campaign Performance per channel (levier),0.0,0.0,0.0,0.0,0.0,0.0,65415554,232573.2799999996,348526,2176636,0,36632045,136849.33000000016,207784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Campaign Performance,Format,SEARCH BRAND STORE,"",[],Campaign Performance per format_channel (format),0.0,0.0,0.0,0.0,0.0,0.0,2370672,3453.9200000000014,1369,404735,0,1211472,1808.7200000000003,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Place of channel,Channel,SEARCH,Intermediate,[],Place of the channel (levier in french) in the path,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,56295,3625156,327,14365.651214139994,20896,0,0,8344,14001,6320,9638,12221,24850,5059,7287,0,0,0,17,0,0,0,11081,42644,9565,35997,2879,6647,1636,2371,37,64,1605,2307,12892,61388,9671,43852,5529,17536,3303,5687,57,115,3261,5572,3323,119054.0100,5006,5149,4395,7149,173443.1300,7384,1174,40506.2100,1522,1560,1480,1971,51348.2100,2023
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Place of channel,Channel,BRAND STORE,Intermediate,[],Place of the channel (levier in french) in the path,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,713,39775,783,516.6043150600003,879,0,0,42,73,31,53,63,129,27,41,0,0,0,0,0,0,0,118,678,114,658,7,20,4,8,1,2,3,6,129,940,123,907,11,33,8,13,4,5,4,8,24,664.2400,33,33,29,39,832.0300,39,20,420.1000,22,22,24,26,551.5600,26
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Place of channel,Format,DSP,Finisher,[],Place of the format (format in french) in the path,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,488980,15543463,593,56567.276201849985,82160,0,0,31664,49722,23826,34158,46698,88301,18871,25615,0,0,0,102,0,0,0,42030,140066,39070,129398,5226,10668,2839,3839,62,82,2781,3757,44599,176086,39472,155108,8521,20978,4838,7507,77,114,4769,7393,12110,459214.4000,17503,17968,14363,22415,581695.9100,23066,6620,245514.8900,8574,8758,7642,10303,287309.2700,10535
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Place of channel,Format,SEARCH,Beginner,[],Place of the format (format in french) in the path,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,436141,20219453,510,88570.01073195013,126448,0,0,59183,94755,44483,65114,88183,169546,35248,48931,0,0,0,173,0,0,0,62678,233707,59046,218154,7197,15553,3898,5375,98,139,3812,5236,65682,296129,59631,264875,11342,31254,6485,10467,127,203,6383,10264,17490,659267.3400,25632,26282,20574,32713,832852.2500,33596,9484,341245.7800,12298,12544,10894,14749,399028.2500,15051
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","",Path to conversion per format (format in french),"","","","","","",0,0.0,0,1,1,12,7.7846E-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","[1/SEARCH, 2/DSP BRAND STORE]",Path to conversion per format (format in french),0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,25944,0,465347,483.30269752999993,749,0,0,1325,1593,925,1068,2393,3150,690,783,0,0,0,3,0,0,0,416,924,407,885,16,39,11,14,0,0,11,14,546,1344,416,1006,162,338,75,94,0,0,75,94,119,3016.0600,147,147,166,220,4693.0700,224,80,1834.2700,87,87,107,122,2752.0900,124
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","[1/DSP, 2/SEARCH, 3/DSP BRAND STORE, 4/SEARCH BRAND STORE]",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,601,0,60008,175.52877163000005,264,0,0,120,209,93,150,169,352,75,114,0,0,0,0,0,0,0,153,588,131,442,46,146,29,37,1,1,28,36,177,837,132,520,86,317,60,98,2,2,59,96,49,1696.4000,66,68,63,92,2445.5200,95,19,757.6100,23,24,22,28,933.6200,29
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","[1/SEARCH BRAND STORE, 2/BRAND STORE, 3/DSP]",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,2,2,12,1.8916925199999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","[1/SEARCH, 2/SEARCH BRAND STORE]",Path to conversion per format (format in french),0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,169961,0,5545563,15799.219999999992,24168,0,0,17984,26662,13235,18197,27801,48265,10391,13613,0,0,0,36,0,0,0,11632,40507,11617,40459,27,48,25,33,2,2,23,31,11806,49338,11735,49098,92,240,72,94,3,3,69,91,2643,91751.1300,3845,3951,2936,4643,109855.2900,4775,1645,53219.6500,2158,2206,1844,2531,61302.9700,2588
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,7,10,245,0.07719564999999999,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","[1/DSP, 2/DSP BRAND STORE, 3/SEARCH BRAND STORE]",Path to conversion per format (format in french),"","","","","","",0,0.0,0,805,0,29590,26.72394756000001,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,8,10,3,6,1,1,0,0,1,1,13,23,8,10,6,13,1,1,0,0,1,1,1,20.4200,1,1,1,1,20.4200,1,0,0.0000,0,0,0,0,0.0000,0
